BSE Code,company_name,NEWSID,news_dt,event_class,name,event,reason,is_independent,old_auditor,new_auditor,reason_stated,agency,rating_old,rating_new,outlook_old,outlook_new,direction,effective_date,_provenance
520056,TVS Holdings Limited,08e72422-c2f9-4f56-a081-a598d51283ae,2024-05-09T15:29:28.317,auditor_change,,,,,"M/s. Raghavan, Chaudhuri & Narayanan, Chartered Accountants, Bengaluru","M/s. N C Rajagopal & Co., Chartered Accountants, Chennai",expressed their inability to continue as Statutory Auditors of the Company,,,,,,,2024-05-10,ok
520056,TVS Holdings Limited,d14a9407-2ff8-45f1-aac2-d5b52a089607,2024-03-16T17:15:44.483,credit_rating_change,,,,,,,,CRISIL,,CRISIL A1+,,,reaffirmed,2024-03-15,ok
520056,TVS Holdings Limited,d14a9407-2ff8-45f1-aac2-d5b52a089607,2024-03-16T17:15:44.483,credit_rating_change,,,,,,,,CRISIL,,CRISIL AA/Stable,Stable,Stable,assigned,2024-03-15,ok
520056,TVS Holdings Limited,7b58a5fd-8f05-486f-bdad-7a81fae6f5f9,2023-11-07T15:33:54.14,credit_rating_change,,,,,,,,CRISIL Ratings Limited,CRISIL A1+,,,,downgrade,2023-11-06,ok
520056,TVS Holdings Limited,7b58a5fd-8f05-486f-bdad-7a81fae6f5f9,2023-11-07T15:33:54.14,credit_rating_change,,,,,,,,CRISIL Ratings Limited,CRISIL AA-/Stable,,Stable,,downgrade,2023-11-06,ok
520056,TVS Holdings Limited,7b58a5fd-8f05-486f-bdad-7a81fae6f5f9,2023-11-07T15:33:54.14,credit_rating_change,,,,,,,,CRISIL Ratings Limited,CRISIL A1+,,,,downgrade,2023-11-06,ok
520056,TVS Holdings Limited,edf7b6cb-85b7-45ec-85f8-f287d208b4a4,2023-09-12T13:46:35.893,director_change,Sudarshan Venu,appointed,appointment,,,,,,,,,,,2023-09-11,ok
520056,TVS Holdings Limited,1a4c69bb-f327-4a12-9ab3-d161a8b60948,2023-09-11T15:28:13.88,director_change,Ms Sasikala Varadachari,reappointed,,True,,,,,,,,,,2023-10-24,ok
520056,TVS Holdings Limited,4698d7f1-e903-4ca7-8ecb-235ffb3dae49,2023-09-11T15:07:49.037,director_change,Mr Timm Tiller,appointed,appointment,True,,,,,,,,,,2023-09-11,ok
520056,TVS Holdings Limited,2db6b882-3861-4ee7-a71e-24bc47c14744,2023-09-11T14:56:21.18,director_change,Sudarshan Venu,appointed,,,,,,,,,,,,2023-09-11,ok
520056,TVS Holdings Limited,9d3367a4-59c1-4980-a6fb-7ca54bc922a5,2023-08-11T18:11:55.44,director_change,Rajesh Narasimhan,resigned,personal,,,,,,,,,,,2023-08-11,ok
520056,TVS Holdings Limited,3c46a110-a4fd-4283-9ee3-7a1c20c11db8,2023-08-11T17:44:11.763,none,,,,,,,,,,,,,,,ok
520056,TVS Holdings Limited,71aa4e06-d88c-4b89-979e-d09d8489aaf3,2023-03-15T19:33:40.403,credit_rating_change,,,,,,,,CRISIL Ratings Limited,,CRISIL A1+ (CRISIL A one plus rating),,,upgrade,2023-03-15,ok
520056,TVS Holdings Limited,dc325a07-2da6-4dd0-bf20-4c361c0b95ac,2023-03-13T19:11:12.157,director_change,Mr C R Dua,appointed,appointment,True,,,,,,,,,,2023-03-13,ok
520056,TVS Holdings Limited,33fa47e5-7d53-4004-a07b-08695f962744,2022-08-20T20:49:59.627,director_change,Kamlesh Gandhi,ceased,term_ended,True,,,,,,,,,,2022-08-20,ok
520056,TVS Holdings Limited,33fa47e5-7d53-4004-a07b-08695f962744,2022-08-20T20:49:59.627,director_change,S Santhanakrishnan,ceased,term_ended,True,,,,,,,,,,2022-08-20,ok
520056,TVS Holdings Limited,33fa47e5-7d53-4004-a07b-08695f962744,2022-08-20T20:49:59.627,director_change,R Vijayaraghavan,ceased,term_ended,True,,,,,,,,,,2022-08-20,ok
520056,TVS Holdings Limited,33fa47e5-7d53-4004-a07b-08695f962744,2022-08-20T20:49:59.627,director_change,V Subramanian,ceased,term_ended,True,,,,,,,,,,2022-08-20,ok
520056,TVS Holdings Limited,931e8130-32ef-417a-ab23-c7baed973ce4,2022-07-29T14:52:38.6,director_change,Mr R Gopalan,appointed,appointment,False,,,,,,,,,,2022-07-29,ok
520056,TVS Holdings Limited,931e8130-32ef-417a-ab23-c7baed973ce4,2022-07-29T14:52:38.6,director_change,Mr Anuj Shah,appointed,appointment,True,,,,,,,,,,2022-07-29,ok
520056,TVS Holdings Limited,ca7f4b24-fb15-43e9-b3f0-fa78252d4bad,2022-07-23T17:01:38.047,director_change,Mr R Gopalan,ceased,term_ended,True,,,,,,,,,,2022-07-23,ok
543276,CRAFTSMAN AUTOMATION LIMITED,4cded50e-7a85-4e08-a961-f2466cd8e64b,2024-11-07T11:33:41.863,credit_rating_change,,,,,,,,CRISIL Ratings Limited,,CRISIL BBB-,Stable,Stable,reaffirmed,2024-11-06,ok
543276,CRAFTSMAN AUTOMATION LIMITED,4cded50e-7a85-4e08-a961-f2466cd8e64b,2024-11-07T11:33:41.863,credit_rating_change,,,,,,,,CRISIL Ratings Limited,,CRISIL A3,,,reaffirmed,2024-11-06,ok
543276,CRAFTSMAN AUTOMATION LIMITED,c6cc9802-61e2-4c2b-82b6-307d23047c0a,2024-10-09T19:48:55.48,none,,,,,,,,,,,,,,,ok
543276,CRAFTSMAN AUTOMATION LIMITED,2d105789-d588-434b-8316-a68c44a147e6,2024-08-14T09:26:52.253,credit_rating_change,,,,,,,,CRISIL,,"AA-/Stable, A1+",Stable,,reaffirmed,2024-08-13,ok
543276,CRAFTSMAN AUTOMATION LIMITED,427bd7ba-f8e7-4af9-a517-25b0b39d43da,2024-05-13T12:51:11.767,credit_rating_change,,,,,,,,CRISIL Ratings Limited,,CRISIL AA-/Stable/CRISIL A1+,,Stable,reaffirmed,2024-05-10,ok
543276,CRAFTSMAN AUTOMATION LIMITED,7ec5f411-05d1-42ed-9cb6-e8496f675efb,2024-05-13T12:43:58.54,credit_rating_change,,,,,,,,CRISIL,,"AA-/Stable, A1+",Stable,,reaffirmed,2024-05-10,ok
543276,CRAFTSMAN AUTOMATION LIMITED,60616169-09a6-491b-9110-330da3e8adc3,2024-04-27T17:07:43.673,none,,,,,,,,,,,,,,,ok
543276,CRAFTSMAN AUTOMATION LIMITED,f966ee6a-cf56-4fb4-b97c-f7905d953bd3,2024-04-27T16:36:55.563,auditor_change,,,,,,"Kumbhat & Co, Chartered Accountants","The Board of Directors on recommendation of the Audit Committee, approved the appointment of Kumbhat & Co, Chartered Accountants",,,,,,,2024-04-27,ok
543276,CRAFTSMAN AUTOMATION LIMITED,f966ee6a-cf56-4fb4-b97c-f7905d953bd3,2024-04-27T16:36:55.563,auditor_change,,,,,,"S.Mahadevan & Co, Practicing Cost Accountants",,,,,,,,2024-04-27,ok
543276,CRAFTSMAN AUTOMATION LIMITED,f966ee6a-cf56-4fb4-b97c-f7905d953bd3,2024-04-27T16:36:55.563,auditor_change,,,,,,"KSR & Co Company Secretaries LLP, Practicing Company Secretaries",,,,,,,,2024-04-27,ok
543276,CRAFTSMAN AUTOMATION LIMITED,e39f3e99-665f-44fb-8513-9a3eb244a3a9,2023-08-02T18:11:12.753,credit_rating_change,,,,,,,,CRISIL Ratings Limited,,CRISIL AA-/Stable,,Stable,upgrade,2023-08-02,ok
543276,CRAFTSMAN AUTOMATION LIMITED,e39f3e99-665f-44fb-8513-9a3eb244a3a9,2023-08-02T18:11:12.753,credit_rating_change,,,,,,,,CRISIL Ratings Limited,,CRISIL A1+,,,upgrade,2023-08-02,ok
543276,CRAFTSMAN AUTOMATION LIMITED,ba29d978-c957-497e-88fd-083787d845bd,2023-07-21T10:47:51.157,credit_rating_change,,,,,,,,CRISIL,CRISIL A+/Positive,CRISIL AA-/Stable,,Stable,upgrade,2023-07-20,ok
543276,CRAFTSMAN AUTOMATION LIMITED,ba29d978-c957-497e-88fd-083787d845bd,2023-07-21T10:47:51.157,credit_rating_change,,,,,,,,CRISIL,CRISIL A1,CRISIL A1+,,,upgrade,2023-07-20,ok
543276,CRAFTSMAN AUTOMATION LIMITED,96322574-4c4c-4dc4-b849-72c48100ef2d,2023-05-24T12:07:57.78,director_change,Mr.Chandrashekhar Madhukar Bhide,ceased,term_ended,True,,,,,,,,,,2023-05-23,ok
543276,CRAFTSMAN AUTOMATION LIMITED,7228b53e-dbae-4598-a5ed-23f830950afa,2023-04-17T13:31:20.3,director_change,Mrs. Vijaya Sampath,reappointed,,True,,,,,,,,,,2023-04-30,ok
543276,CRAFTSMAN AUTOMATION LIMITED,7228b53e-dbae-4598-a5ed-23f830950afa,2023-04-17T13:31:20.3,director_change,Mr. Sundararaman Kalyanaraman,reappointed,,True,,,,,,,,,,2023-05-24,ok
543276,CRAFTSMAN AUTOMATION LIMITED,7228b53e-dbae-4598-a5ed-23f830950afa,2023-04-17T13:31:20.3,director_change,Mr. Sundararaman Kalyanaraman,continued,regulatory_age,True,,,,,,,,,,2025-03-25,ok
543276,CRAFTSMAN AUTOMATION LIMITED,7228b53e-dbae-4598-a5ed-23f830950afa,2023-04-17T13:31:20.3,director_change,Mrs. Rajeswari Karthigeyan,appointed,,True,,,,,,,,,,2023-03-06,ok
543276,CRAFTSMAN AUTOMATION LIMITED,f223eb88-1233-4d45-8eb0-d28f3ce90225,2023-03-06T17:26:13.677,director_change,Mrs. Vijaya Sampath,reappointed,unstated,True,,,,,,,,,,2023-04-30,ok
543276,CRAFTSMAN AUTOMATION LIMITED,f223eb88-1233-4d45-8eb0-d28f3ce90225,2023-03-06T17:26:13.677,director_change,Mr. Sundararaman Kalyanaraman,reappointed,unstated,True,,,,,,,,,,2023-05-24,ok
543276,CRAFTSMAN AUTOMATION LIMITED,f223eb88-1233-4d45-8eb0-d28f3ce90225,2023-03-06T17:26:13.677,director_change,Mrs. Rajeswari Karthigeyan,appointed,unstated,True,,,,,,,,,,2023-03-06,ok
543276,CRAFTSMAN AUTOMATION LIMITED,f223eb88-1233-4d45-8eb0-d28f3ce90225,2023-03-06T17:26:13.677,director_change,Mrs. Rajeswari Karthigeyan,reappointed,unstated,True,,,,,,,,,,,ok
543276,CRAFTSMAN AUTOMATION LIMITED,fff94805-0ad3-4251-91a0-0a2ec205e9c2,2023-01-10T15:34:29.863,credit_rating_change,,,,,,,,CRISIL,,CRISIL A+,Stable,Positive,upgrade,2023-01-09,ok
543276,CRAFTSMAN AUTOMATION LIMITED,773c4d0f-8d05-4f58-9e38-f1f684fd38e6,2022-07-07T16:49:22.557,credit_rating_change,,,,,,,,CRISIL,CRISILA/Stable,CRISIL A+/Stable,Stable,Stable,upgrade,,ok
543276,CRAFTSMAN AUTOMATION LIMITED,773c4d0f-8d05-4f58-9e38-f1f684fd38e6,2022-07-07T16:49:22.557,credit_rating_change,,,,,,,,CRISIL,CRISILA1 (Reaffirmed),CRISIL A1 (Reaffirmed),Stable,Stable,reaffirmed,,ok
500493,BHARAT FORGE LIMITED,c0351ad8-1062-469d-9ada-4e2902feefcf,2025-03-12T18:08:59.9,credit_rating_change,,,,,,,,ICRA,,AA+ (Stable),Stable,Stable,reaffirmed,,ok
500493,BHARAT FORGE LIMITED,f0ca3c05-b650-4630-9910-e57eff972126,2024-12-20T21:17:43.327,credit_rating_change,,,,,,,,CARE,,AA+; Stable,,Stable,reaffirmed,,ok
500493,BHARAT FORGE LIMITED,931146ab-39a0-480e-bc8e-fd57c92621e1,2024-09-30T17:12:20.337,director_change,Mr. Santosh Bhave,ceased,personal,,,,,,,,,,,2024-09-30,ok
500493,BHARAT FORGE LIMITED,931146ab-39a0-480e-bc8e-fd57c92621e1,2024-09-30T17:12:20.337,director_change,Mr. Neelesh Tungar,ceased,strategic internal leadership restructuring,,,,,,,,,,,2024-09-30,ok
500493,BHARAT FORGE LIMITED,5230b76c-3d7c-4542-90b0-f6e41a1c5a66,2024-09-03T15:30:59.59,director_change,Mr. Prataprao G Pawar,ceased,regulatory_age,True,,,,,,,,,,2024-09-03,ok
500493,BHARAT FORGE LIMITED,5230b76c-3d7c-4542-90b0-f6e41a1c5a66,2024-09-03T15:30:59.59,director_change,Mrs. Lalita D. Gupte,ceased,regulatory_age,True,,,,,,,,,,2024-09-03,ok
500493,BHARAT FORGE LIMITED,5230b76c-3d7c-4542-90b0-f6e41a1c5a66,2024-09-03T15:30:59.59,director_change,Mr. P.H Ravikumar,ceased,regulatory_age,True,,,,,,,,,,2024-09-03,ok
500493,BHARAT FORGE LIMITED,5230b76c-3d7c-4542-90b0-f6e41a1c5a66,2024-09-03T15:30:59.59,director_change,Mr. Vimal Bhandari,ceased,regulatory_age,True,,,,,,,,,,2024-09-03,ok
500493,BHARAT FORGE LIMITED,b5f9ea70-802f-4dce-b61f-769b18e81025,2024-07-09T18:15:36.697,director_change,Anand Pathak,appointed,appointment,True,,,,,,,,,,2024-07-12,ok
500493,BHARAT FORGE LIMITED,de78476d-7497-4cba-ba35-758300882545,2024-06-20T18:56:01.5,director_change,Mr. Murali Sivaraman,ceased,term_ended,True,,,,,,,,,,2024-06-20,ok
500493,BHARAT FORGE LIMITED,82e377b7-b2d2-492d-bfd2-f7e24e26f727,2024-04-03T15:59:20.57,director_change,Amit Kalyani,reappointed,unstated,,,,,,,,,,,2024-05-11,ok
500493,BHARAT FORGE LIMITED,89bfce84-282b-42f0-8da2-4d854767a413,2024-03-29T18:37:10.003,director_change,Mr. G. K. Agarwal,ceased,term_ended,,,,,,,,,,,2024-03-31,ok
500493,BHARAT FORGE LIMITED,73721122-64bf-4401-a003-7c1ef63a1208,2024-03-29T18:27:05.52,director_change,Mr. G. K. Agarwal,ceased,term_ended,,,,,,,,,,,2024-03-31,ok
500493,BHARAT FORGE LIMITED,9af800c6-8604-444a-b17d-22e85a994fd2,2024-03-13T19:01:27.74,credit_rating_change,,,,,,,,ICRA,,AA+ (Stable),Stable,Stable,reaffirmed,,ok
500493,BHARAT FORGE LIMITED,f6e45efe-b24d-4593-8eaa-dadf91d8140f,2024-02-12T13:46:05.327,director_change,Mr. Dipak Mane,reappointed,unstated,True,,,,,,,,,,2024-06-21,ok
500493,BHARAT FORGE LIMITED,9164d0e4-b909-4669-a274-8d3999abfdbe,2023-12-23T10:22:02.813,credit_rating_change,,,,,,,,CARE Ratings Ltd.,,AA+,Stable,Stable,upgrade,2023-12-23,ok
500493,BHARAT FORGE LIMITED,9164d0e4-b909-4669-a274-8d3999abfdbe,2023-12-23T10:22:02.813,credit_rating_change,,,,,,,,CARE Ratings Ltd.,,AA+,Stable,Stable,reaffirmed,2023-12-23,ok
500493,BHARAT FORGE LIMITED,9164d0e4-b909-4669-a274-8d3999abfdbe,2023-12-23T10:22:02.813,credit_rating_change,,,,,,,,CARE Ratings Ltd.,,A1+,,,reaffirmed,2023-12-23,ok
500493,BHARAT FORGE LIMITED,9164d0e4-b909-4669-a274-8d3999abfdbe,2023-12-23T10:22:02.813,credit_rating_change,,,,,,,,CARE Ratings Ltd.,AA+; Stable,AA+; Stable,Stable,Stable,reaffirmed,2023-12-23,ok
500493,BHARAT FORGE LIMITED,c639bc0a-a237-470f-b5ff-1957cde31c5c,2023-12-18T21:53:40.273,credit_rating_change,,,,,,,,ICRA,,AA+ (Stable),(Stable),(Stable),reaffirmed,,ok
500493,BHARAT FORGE LIMITED,8fcda54a-24a3-4f84-add5-2398aa08524c,2023-10-03T17:45:46.197,none,,,,,,,,,,,,,,,ok
500493,BHARAT FORGE LIMITED,9cc8edbc-06d4-44fb-934b-fec8a50650a1,2023-09-01T15:48:52.913,director_change,Mr. Ashish Bharat Ram,appointed,appointment,False,,,,,,,,,,2023-09-01,ok
500493,BHARAT FORGE LIMITED,c8ea47b4-b5ae-468c-816c-11708fd40b2d,2023-08-28T13:14:52.233,director_change,Mr. Vivek Dwivedi,ceased,health,,,,,,,,,,,2023-09-01,ok
500493,BHARAT FORGE LIMITED,f06522fd-6d0c-484c-af72-283885490d84,2023-04-10T18:59:39.95,credit_rating_change,,,,,,,,ICRA,,AA+(Stable),Stable,Stable,reaffirmed,,ok
500493,BHARAT FORGE LIMITED,f06522fd-6d0c-484c-af72-283885490d84,2023-04-10T18:59:39.95,credit_rating_change,,,,,,,,ICRA,AA+ (Stable),,Stable,,reaffirmed,,ok
500493,BHARAT FORGE LIMITED,f06522fd-6d0c-484c-af72-283885490d84,2023-04-10T18:59:39.95,credit_rating_change,,,,,,,,ICRA,A1+,,Stable,,reaffirmed,,ok
500493,BHARAT FORGE LIMITED,9500f77c-74bd-4e12-8cba-4ae655dc1b20,2023-02-14T18:46:05.217,director_change,Mr. B. N. Kalyani,reappointed,personal,,,,,,,,,,,2023-03-30,ok
500493,BHARAT FORGE LIMITED,9500f77c-74bd-4e12-8cba-4ae655dc1b20,2023-02-14T18:46:05.217,director_change,Mr. G. K. Agarwal,reappointed,personal,,,,,,,,,,,2023-04-01,ok
500493,BHARAT FORGE LIMITED,d4fc9760-86d3-44d1-86a8-d45963916d44,2022-06-22T10:52:06.18,director_change,Mr. Kanwar Bir Singh Anand,appointed,"appointment, Term of appointment Three consecutive years commencing from June 27, 2022 to June 26, 2025",True,,,,,,,,,,2022-06-27,ok
500493,BHARAT FORGE LIMITED,d4fc9760-86d3-44d1-86a8-d45963916d44,2022-06-22T10:52:06.18,director_change,Ms. Sonia Singh,appointed,"appointment, Term of appointment Three consecutive years commencing from June 27, 2022 to June 26, 2025",True,,,,,,,,,,2022-06-27,ok
500493,BHARAT FORGE LIMITED,657b408c-4fde-4a76-b30a-8161e9212886,2022-05-16T17:25:20.053,auditor_change,,,,,,BSR & Co. LLP,"Completion of term of M/s. S R B C & CO LLP, appointment",,,,,,,2022-08-12,ok
500493,BHARAT FORGE LIMITED,2e3f2f82-f83a-4eeb-9bca-0409323c3265,2022-04-11T17:06:04.903,credit_rating_change,,,,,,,,ICRA,,AA+(Stable),Stable,Stable,reaffirmed,2022-04-11,ok
500493,BHARAT FORGE LIMITED,2e3f2f82-f83a-4eeb-9bca-0409323c3265,2022-04-11T17:06:04.903,credit_rating_change,,,,,,,,ICRA,,AA+(Stable),Stable,Stable,reaffirmed,2022-04-11,ok
500493,BHARAT FORGE LIMITED,2e3f2f82-f83a-4eeb-9bca-0409323c3265,2022-04-11T17:06:04.903,credit_rating_change,,,,,,,,ICRA,,AA+(Stable),Stable,Stable,assigned,2022-04-11,ok
500493,BHARAT FORGE LIMITED,2e3f2f82-f83a-4eeb-9bca-0409323c3265,2022-04-11T17:06:04.903,credit_rating_change,,,,,,,,ICRA,,AA+(Stable),Stable,Stable,reaffirmed,2022-04-11,ok
500493,BHARAT FORGE LIMITED,2e3f2f82-f83a-4eeb-9bca-0409323c3265,2022-04-11T17:06:04.903,credit_rating_change,,,,,,,,ICRA,,A+,,,reaffirmed,2022-04-11,ok
500877,Apollo Tyres Limited,05233839-0231-4d25-b6a9-197e35c81cd3,2025-02-06T17:21:19.017,director_change,Mr. Francesco Crispino,reappointed,unstated,True,,,,,,,,,,2025-07-03,ok
500877,Apollo Tyres Limited,14ceebbb-26f5-4259-ae3b-a21f6d82bad9,2024-08-05T17:09:46.947,director_change,Akshay Chudasama,ceased,term_ended,True,,,,,,,,,,2024-08-05,ok
500877,Apollo Tyres Limited,14ceebbb-26f5-4259-ae3b-a21f6d82bad9,2024-08-05T17:09:46.947,director_change,Vikram S Mehta,ceased,term_ended,True,,,,,,,,,,2024-08-05,ok
500877,Apollo Tyres Limited,ba8a54d8-66ec-4839-a414-7020aead56fd,2024-05-14T17:32:52.073,director_change,Ms. Pallavi Shroff,ceased,regulatory_age,True,,,,,,,,,,2024-05-14,ok
500877,Apollo Tyres Limited,ba8a54d8-66ec-4839-a414-7020aead56fd,2024-05-14T17:32:52.073,director_change,Mr. Satish Sharma,resigned,personal,,,,,,,,,,,2024-05-14,ok
500877,Apollo Tyres Limited,ba8a54d8-66ec-4839-a414-7020aead56fd,2024-05-14T17:32:52.073,director_change,Mr. Gaurav Kumar,appointed,,,,,,,,,,,,2024-06-01,ok
500877,Apollo Tyres Limited,ba8a54d8-66ec-4839-a414-7020aead56fd,2024-05-14T17:32:52.073,director_change,Mr. Sumit Dayal,reappointed,,True,,,,,,,,,,2024-08-06,ok
500877,Apollo Tyres Limited,ba8a54d8-66ec-4839-a414-7020aead56fd,2024-05-14T17:32:52.073,director_change,Mr. Berjis Desai,reappointed,,True,,,,,,,,,,2024-08-06,ok
500877,Apollo Tyres Limited,949a77fe-bb6c-42e1-b59d-448fac4db235,2024-05-14T17:29:43.02,director_change,Ms. Pallavi Shroff,ceased,regulatory_age,True,,,,,,,,,,2024-05-14,ok
500877,Apollo Tyres Limited,949a77fe-bb6c-42e1-b59d-448fac4db235,2024-05-14T17:29:43.02,director_change,Mr. Satish Sharma,resigned,personal,,,,,,,,,,,2024-05-14,ok
500877,Apollo Tyres Limited,949a77fe-bb6c-42e1-b59d-448fac4db235,2024-05-14T17:29:43.02,director_change,Mr. Gaurav Kumar,appointed,,False,,,,,,,,,,2024-06-01,ok
500877,Apollo Tyres Limited,949a77fe-bb6c-42e1-b59d-448fac4db235,2024-05-14T17:29:43.02,director_change,Mr. Sumit Dayal,reappointed,,True,,,,,,,,,,2024-08-06,ok
500877,Apollo Tyres Limited,949a77fe-bb6c-42e1-b59d-448fac4db235,2024-05-14T17:29:43.02,director_change,Mr. Berjis Desai,reappointed,,True,,,,,,,,,,2024-08-06,ok
500877,Apollo Tyres Limited,fee2bf53-4913-40fa-8f8a-71097615a131,2024-03-21T18:58:37.85,director_change,Mr. Robert Steinmetz,resigned,personal,False,,,,,,,,,,2024-03-21,ok
500877,Apollo Tyres Limited,c6729dc4-6fde-405a-aba0-5182ff804320,2023-02-02T17:48:55.587,director_change,Dr. Jaimini Bhagwati,appointed,appointment,True,,,,,,,,,,2023-02-02,ok
500530,BOSCH LIMITED,6ae23ab4-a6fc-43f3-87d4-85787bb446b1,2023-08-31T12:39:34.317,director_change,Karsten Mueller,resigned,personal,,,,,,,,,,,2023-09-01,ok
500530,BOSCH LIMITED,5ebd82cb-d9ec-4583-b122-c0145a1f3b09,2023-05-10T23:50:11.653,director_change,Ms. Filiz Albrecht,resigned,other_professional,True,,,,,,,,,,2023-04-15,ok
500530,BOSCH LIMITED,5ebd82cb-d9ec-4583-b122-c0145a1f3b09,2023-05-10T23:50:11.653,director_change,Mr. Markus Bamberger,ceased,,,,,,,,,,,,2023-08-01,ok
500530,BOSCH LIMITED,3357e949-2842-474b-875b-9638e633ce51,2023-05-03T18:47:16.827,director_change,Markus Bamberger,ceased,other_professional,,,,,,,,,,,2023-08-01,ok
500530,BOSCH LIMITED,39dff898-3262-4992-84b9-ea9568ef6292,2023-04-15T10:02:58.76,director_change,Filiz Albrecht,resigned,personal,False,,,,,,,,,,2023-04-15,ok
500530,BOSCH LIMITED,aab821cb-5ea6-483c-83bb-6e126fdf3642,2023-03-22T15:11:21.643,director_change,Guruprasad Mudlapur,reappointed,re-designated and appointed,,,,,,,,,,,,ok
500530,BOSCH LIMITED,aab821cb-5ea6-483c-83bb-6e126fdf3642,2023-03-22T15:11:21.643,director_change,Sandeep Nelamangala,appointed,,,,,,,,,,,,2023-07-01,ok
500530,BOSCH LIMITED,aab821cb-5ea6-483c-83bb-6e126fdf3642,2023-03-22T15:11:21.643,director_change,Soumitra Bhattacharya,ceased,retirement,,,,,,,,,,,2023-06-30,ok
500530,BOSCH LIMITED,87bd9e4f-9510-4461-ac5d-64e996d02ac4,2022-05-20T23:28:15.147,auditor_change,,,,,,"Deloitte Haskins & Sells LLP, Chartered Accountants",,,,,,,,2022-05-19,ok
500530,BOSCH LIMITED,56f577af-3eb0-4941-aa5c-0b8a6afe0cc7,2022-05-19T20:52:34.42,auditor_change,,,,,Deloitte Haskins & Sells LLP,S. R. Batliboi & Associates LLP,"The Shareholders of the Company had appointed M/s. Deloitte Haskins & Sells LLP, Chartered Accountants (Firm Registration Number 117366W/W-100018) as the Statutory Auditors of the Company at the 65' AGM held on September 01, 2017 to hold office from the conclusion of the said meeting till the conclusion of the 70TH AGM. M/s. Deloitte Haskins & Sells LLP will complete their present term at the conclusion of the ensuing 70th AGM of the Company.",,,,,,,2022-05-19,ok
500530,BOSCH LIMITED,e0d6258a-6280-4c65-9ec1-6e51ae544561,2022-05-19T20:06:33.423,director_change,Dr. Stefan Hartung,ceased,regulatory_age,,,,,,,,,,,2022-06-30,ok
500530,BOSCH LIMITED,e0d6258a-6280-4c65-9ec1-6e51ae544561,2022-05-19T20:06:33.423,director_change,Ms. Padmini Khare,appointed,,True,,,,,,,,,,2022-05-19,ok
500530,BOSCH LIMITED,e0d6258a-6280-4c65-9ec1-6e51ae544561,2022-05-19T20:06:33.423,director_change,Ms. Hema Ravichandar,reappointed,,True,,,,,,,,,,2022-09-02,ok
500530,BOSCH LIMITED,5b704d5d-b353-4b90-9ff3-45375529b16e,2022-05-19T20:04:48.59,director_change,Ms. Padmini Khare,appointed,,True,,,,,,,,,,2022-05-19,ok
500530,BOSCH LIMITED,5b704d5d-b353-4b90-9ff3-45375529b16e,2022-05-19T20:04:48.59,director_change,Ms. Hema Ravichandar,reappointed,,True,,,,,,,,,,2022-09-02,ok
500530,BOSCH LIMITED,ff2cece0-719d-442d-af02-611249733a61,2022-05-11T14:50:01.697,director_change,Dr. Stefan Hartung,resigned,personal,False,,,,,,,,,,2022-06-30,ok
532648,YES BANK LIMITED,82ba659c-f574-449a-bbee-2eab880708aa,2025-02-28T20:27:51.86,director_change,Mr. Manish Jain,appointed,appointment as Director and Executive Director (i.e. Whole-Time Director) of the Bank,,,,,,,,,,,2024-12-11,ok
532648,YES BANK LIMITED,0506cad4-0e98-424a-a747-14170e1b5f11,2024-12-11T19:06:04.173,director_change,Mr. Manish Jain,appointed,"Appointed as an Additional Director and Executive Director (i.e., Whole Time Director) of the Bank for a period of 3 (three) years from December 11, 2024 till December 10, 2027, subject to the approval of shareholders of the Bank.",,,,,,,,,,,2024-12-11,ok
532648,YES BANK LIMITED,08bdcf90-4e1b-4006-adcc-5f37a1154838,2024-10-11T19:21:49.91,director_change,Mr. Sunil Kaul,ceased,personal,,,,,,,,,,,2024-10-11,ok
532648,YES BANK LIMITED,8439e109-0b54-46f1-9975-621d68c24b4d,2024-09-16T21:42:43.95,credit_rating_change,,,,,,,,CARE Ratings,CARE A; Positive,CARE A+ / Stable,Positive,Stable,upgrade,,ok
532648,YES BANK LIMITED,8439e109-0b54-46f1-9975-621d68c24b4d,2024-09-16T21:42:43.95,credit_rating_change,,,,,,,,CARE Ratings,CARE A1+,CARE A1+,,,reaffirmed,,ok
532648,YES BANK LIMITED,7522430c-f428-44b7-bdd3-587e91753fe8,2024-08-23T22:29:25.85,credit_rating_change,,,,,,,,India Ratings,IND A / Stable,IND A / Positive,Stable,Positive,upgrade,,ok
532648,YES BANK LIMITED,ad91c7d7-e5e4-4e42-b4b9-d24361b49e7d,2024-08-22T09:00:56.13,credit_rating_change,,,,,,,,CRISIL,CRISIL A / Positive,CRISIL A+ / Stable,Positive,Stable,upgrade,,ok
532648,YES BANK LIMITED,ad91c7d7-e5e4-4e42-b4b9-d24361b49e7d,2024-08-22T09:00:56.13,credit_rating_change,,,,,,,,CRISIL,CRISIL A1+,CRISIL A1+,,,reaffirmed,,ok
532648,YES BANK LIMITED,0566dc4a-eb71-42ab-9c24-d8d43ee107b1,2024-07-20T09:11:08.183,credit_rating_change,,,,,,,,ICRA,A- (Positive),A (Positive),Positive,Positive,upgrade,,ok
532648,YES BANK LIMITED,0566dc4a-eb71-42ab-9c24-d8d43ee107b1,2024-07-20T09:11:08.183,credit_rating_change,,,,,,,,ICRA,BBB+ (Positive),A- (Positive),Positive,Positive,upgrade,,ok
